USERID,total_actions,avg_gap,duration,unique_targets,cluster,learner_type
558,129,19126.2890625,2448165.0,54,2,Inactive
559,38,13755.0,508935.0,17,0,Active
560,98,23239.701030927834,2254251.0,37,2,Inactive
561,5,88405.5,353622.0,2,1,Average
562,20,10693.0,203167.0,11,0,Active
563,39,25377.473684210527,964344.0,17,0,Active
564,55,19270.01851851852,1040581.0,22,1,Average
565,45,54950.59090909091,2417826.0,34,1,Average
566,10,90074.88888888889,810674.0,7,1,Average
567,82,29191.74074074074,2364531.0,39,2,Inactive
568,99,23792.683673469386,2331683.0,41,2,Inactive
569,128,17838.858267716536,2265535.0,49,2,Inactive
570,186,13074.091891891892,2418707.0,68,2,Inactive
571,14,1483.076923076923,19280.0,8,0,Active
572,141,17298.5,2421790.0,58,2,Inactive
573,293,8314.767123287671,2427912.0,74,2,Inactive
574,172,14292.61403508772,2444037.0,60,2,Inactive
575,157,15509.339743589744,2419457.0,66,2,Inactive
576,83,26719.048780487807,2190962.0,32,2,Inactive
577,90,27405.887640449437,2439124.0,41,2,Inactive
578,56,26949.78181818182,1482238.0,14,1,Average
579,9,23.25,186.0,4,0,Active
580,146,16911.26896551724,2452134.0,47,2,Inactive
581,71,32193.557142857142,2253549.0,31,1,Average
582,11,298.4,2984.0,9,0,Active
583,55,35719.444444444445,1928850.0,28,1,Average
584,371,5679.024324324324,2101239.0,62,2,Inactive
585,178,13773.717514124293,2437948.0,54,2,Inactive
586,90,25562.539325842696,2275066.0,47,2,Inactive
587,23,3912.8636363636365,86083.0,11,0,Active
588,174,13050.231213872832,2257690.0,61,2,Inactive
589,102,20416.61386138614,2062078.0,34,2,Inactive
590,9,2492.375,19939.0,8,0,Active
591,244,10095.954732510289,2453317.0,83,2,Inactive
592,14,221.92307692307693,2885.0,10,0,Active
593,118,19973.606837606836,2336912.0,59,2,Inactive
594,5,25.5,102.0,4,0,Active
595,56,37764.89090909091,2077069.0,29,1,Average
596,116,17955.08695652174,2064835.0,50,2,Inactive
597,198,11907.065989847715,2345692.0,67,2,Inactive
598,128,15661.795275590552,1989048.0,50,2,Inactive
599,156,12429.36129032258,1926551.0,64,2,Inactive
600,59,23759.724137931036,1378064.0,29,1,Average
601,59,16074.344827586207,932312.0,29,0,Active
602,28,79812.88888888889,2154948.0,15,1,Average
603,14,125.3076923076923,1629.0,7,0,Active
604,66,34590.63076923077,2248391.0,27,1,Average
605,14,28669.615384615383,372705.0,7,0,Active
606,189,13029.893617021276,2449620.0,76,2,Inactive
607,108,17167.841121495327,1836959.0,40,2,Inactive
608,10,272747.0,2454723.0,7,1,Average
609,75,10428.418918918918,771703.0,16,0,Active
610,19,52850.88888888889,951316.0,6,1,Average
611,181,13066.761111111111,2352017.0,51,2,Inactive
612,5,66.25,265.0,1,0,Active
613,53,28358.5,1474642.0,25,1,Average
614,16,4931.466666666666,73972.0,13,0,Active
615,87,22360.54651162791,1923007.0,31,2,Inactive
616,7,42155.5,252933.0,6,0,Active
617,11,27921.7,279217.0,6,0,Active
618,18,402.4117647058824,6841.0,9,0,Active
619,29,17634.75,493773.0,16,0,Active
620,46,53480.177777777775,2406608.0,28,1,Average
621,160,14865.723270440252,2363650.0,41,2,Inactive
622,171,14333.476470588235,2436691.0,91,2,Inactive
623,143,14604.422535211268,2073828.0,72,2,Inactive
624,23,40609.90909090909,893418.0,5,1,Average
625,40,17495.923076923078,682341.0,15,0,Active
626,82,27817.0987654321,2253185.0,32,2,Inactive
627,18,191.58823529411765,3257.0,9,0,Active
628,32,2853.3870967741937,88455.0,12,0,Active
629,111,16004.654545454545,1760512.0,30,2,Inactive
630,157,14355.910256410256,2239522.0,73,2,Inactive
631,156,14342.0,2223010.0,56,2,Inactive
632,53,46945.346153846156,2441158.0,31,1,Average
633,5,16873.25,67493.0,2,0,Active
634,91,18479.633333333335,1663167.0,34,2,Inactive
635,139,16378.90579710145,2260289.0,73,2,Inactive
636,43,16251.261904761905,682553.0,17,0,Active
637,23,81894.0,1801668.0,13,1,Average
638,159,15429.905063291139,2437925.0,60,2,Inactive
639,164,14418.613496932516,2350234.0,55,2,Inactive
640,12,7375.090909090909,81126.0,10,0,Active
641,39,60821.42105263158,2311214.0,16,1,Average
642,7,735.0,4410.0,6,0,Active
643,20,233.3684210526316,4434.0,15,0,Active
644,101,24208.03,2420803.0,48,2,Inactive
645,116,19402.104347826087,2231242.0,41,2,Inactive
646,13,2145.75,25749.0,6,0,Active
647,38,22948.675675675677,849101.0,20,0,Active
648,116,20284.50434782609,2332718.0,47,2,Inactive
649,209,11699.79326923077,2433557.0,56,2,Inactive
650,11,70478.9,704789.0,9,1,Average
651,15,36935.142857142855,517092.0,9,0,Active
652,21,343.0,6860.0,14,0,Active
653,96,24461.252631578947,2323819.0,42,2,Inactive
654,33,55017.53125,1760561.0,23,1,Average
655,182,12996.828729281768,2352426.0,63,2,Inactive
656,165,12300.384146341463,2017263.0,34,2,Inactive
657,75,33079.51351351351,2447884.0,39,2,Inactive
658,46,21618.244444444445,972821.0,20,0,Active
659,147,16558.698630136987,2417570.0,53,2,Inactive
660,32,69699.16129032258,2160674.0,18,1,Average
661,130,18047.899224806202,2328179.0,43,2,Inactive
662,8,51643.28571428572,361503.0,6,0,Active
663,53,32949.25,1713361.0,16,1,Average
664,9,94830.375,758643.0,6,1,Average
665,30,36243.03448275862,1051048.0,16,1,Average
666,38,55633.51351351351,2058440.0,19,1,Average
667,9,22472.5,179780.0,5,0,Active
668,133,18384.469696969696,2426750.0,47,2,Inactive
669,65,21690.828125,1388213.0,28,1,Average
670,165,14797.048780487805,2426716.0,49,2,Inactive
671,83,12944.073170731708,1061414.0,28,0,Active
672,79,25663.410256410258,2001746.0,47,2,Inactive
673,269,9123.817164179105,2445183.0,91,2,Inactive
674,33,42609.75,1363512.0,17,1,Average
675,140,16269.01438848921,2261393.0,64,2,Inactive
676,70,35005.0,2415345.0,28,1,Average
677,133,18494.56818181818,2441283.0,52,2,Inactive
678,76,28556.81333333333,2141761.0,33,2,Inactive
679,128,14208.897637795275,1804530.0,51,2,Inactive
680,98,22297.432989690722,2162851.0,41,2,Inactive
681,219,11212.169724770642,2444253.0,57,2,Inactive
682,5,25.5,102.0,4,0,Active
683,78,24459.66233766234,1883394.0,42,2,Inactive
684,115,21195.254385964912,2416259.0,50,2,Inactive
685,7,381.6666666666667,2290.0,6,0,Active
686,207,11753.40776699029,2421202.0,72,2,Inactive
687,162,14521.316770186335,2337932.0,73,2,Inactive
688,148,16504.36054421769,2426141.0,53,2,Inactive
689,136,14095.637037037037,1902911.0,62,2,Inactive
690,233,10459.478448275862,2426599.0,66,2,Inactive
691,83,19253.634146341465,1578798.0,31,2,Inactive
692,24,44830.95652173913,1031112.0,12,1,Average
693,122,20227.87603305785,2447573.0,66,2,Inactive
694,32,2763.483870967742,85668.0,15,0,Active
695,147,16737.479452054795,2443672.0,48,2,Inactive
696,58,15564.649122807017,887185.0,31,0,Active
697,154,15282.901960784313,2338284.0,65,2,Inactive
698,56,41090.30909090909,2259967.0,20,1,Average
699,8,18.0,126.0,6,0,Active
700,62,38572.2131147541,2352905.0,45,2,Inactive
701,65,31553.859375,2019447.0,34,1,Average
702,135,16141.455223880597,2162955.0,57,2,Inactive
703,37,38852.86111111111,1398703.0,15,1,Average
704,33,12795.21875,409447.0,15,0,Active
705,82,27709.9012345679,2244502.0,43,2,Inactive
706,49,50121.479166666664,2405831.0,31,1,Average
707,6,796.6,3983.0,6,0,Active
708,15,233.42857142857142,3268.0,12,0,Active
709,13,15514.25,186171.0,7,0,Active
710,47,48336.80434782609,2223493.0,19,1,Average
711,43,53012.642857142855,2226531.0,18,1,Average
712,64,37144.39682539683,2340097.0,35,1,Average
713,8,48169.0,337183.0,5,0,Active
714,94,17849.440860215054,1659998.0,41,2,Inactive
715,130,18953.53488372093,2445006.0,55,2,Inactive
716,85,21624.285714285714,1816440.0,46,2,Inactive
717,6,154.0,770.0,3,0,Active
718,135,17153.238805970148,2298534.0,54,2,Inactive
719,6,426.4,2132.0,6,0,Active
720,6,262.4,1312.0,6,0,Active
721,11,10801.2,108012.0,6,0,Active
722,199,11221.045454545454,2221767.0,49,2,Inactive
723,34,7034.30303030303,232132.0,12,0,Active
724,178,11316.129943502825,2002955.0,74,2,Inactive
725,8,72364.14285714286,506549.0,5,1,Average
726,37,14420.388888888889,519134.0,16,0,Active
727,36,49562.31428571429,1734681.0,14,1,Average
728,54,45714.88679245283,2422889.0,36,1,Average
729,12,29690.18181818182,326592.0,7,0,Active
730,119,18927.084745762713,2233396.0,35,2,Inactive
731,217,11240.064814814816,2427854.0,81,2,Inactive
732,52,18503.117647058825,943659.0,30,0,Active
733,27,6534.884615384615,169907.0,12,0,Active
734,26,86454.24,2161356.0,15,1,Average
735,170,14316.887573964497,2419554.0,80,2,Inactive
736,146,16175.64827586207,2345469.0,62,2,Inactive
737,5,264.25,1057.0,4,0,Active
738,87,18025.29069767442,1550175.0,47,2,Inactive
739,31,6461.833333333333,193855.0,14,0,Active
740,144,16161.594405594406,2311108.0,58,2,Inactive
741,28,16847.777777777777,454890.0,7,0,Active
742,105,13310.125,1384253.0,48,2,Inactive
743,141,17371.378571428573,2431993.0,81,2,Inactive
744,45,45294.27272727273,1992948.0,24,1,Average
745,42,18739.317073170732,768312.0,12,0,Active
746,30,8238.241379310344,238909.0,12,0,Active
747,103,19543.71568627451,1993459.0,21,2,Inactive
748,121,20611.408333333333,2473369.0,55,2,Inactive
749,22,13642.47619047619,286492.0,11,0,Active
750,293,8322.369863013699,2430132.0,70,2,Inactive
751,31,17986.633333333335,539599.0,15,0,Active
752,26,50989.84,1274746.0,14,1,Average
753,7,11822.166666666666,70933.0,6,0,Active
754,99,22167.84693877551,2172449.0,38,2,Inactive
755,126,13637.896,1704737.0,33,2,Inactive
756,101,18925.57,1892557.0,53,2,Inactive
757,306,7904.462295081968,2410861.0,84,2,Inactive
758,24,3779.5652173913045,86930.0,11,0,Active
759,9,75600.625,604805.0,6,1,Average
760,7,10556.333333333334,63338.0,3,0,Active
761,42,16818.268292682926,689549.0,27,0,Active
762,27,25599.346153846152,665583.0,8,0,Active
763,33,43770.0625,1400642.0,13,1,Average
764,34,24445.575757575756,806704.0,15,0,Active
765,31,29054.833333333332,871645.0,9,0,Active
766,147,14337.493150684932,2093274.0,53,2,Inactive
767,117,16206.48275862069,1879952.0,49,2,Inactive
768,40,41488.92307692308,1618068.0,17,1,Average
769,129,16153.8203125,2067689.0,61,2,Inactive
770,5,425.25,1701.0,3,0,Active
771,51,20829.98,1041499.0,31,1,Average
772,39,43196.36842105263,1641462.0,25,1,Average
773,106,22769.457142857143,2390793.0,41,2,Inactive
774,124,19813.756097560974,2437092.0,50,2,Inactive
775,113,21000.151785714286,2352017.0,46,2,Inactive
776,18,66691.29411764706,1133752.0,8,1,Average
777,19,4904.388888888889,88279.0,15,0,Active
778,57,32678.946428571428,1830021.0,25,1,Average
779,112,21808.153153153155,2420705.0,26,2,Inactive
780,129,15967.3359375,2043819.0,70,2,Inactive
781,8,2959.0,20713.0,5,0,Active
782,61,30393.333333333332,1823600.0,25,1,Average
783,5,148.0,592.0,5,0,Active
784,10,174977.0,1574793.0,6,1,Average
785,62,29533.852459016394,1801565.0,35,1,Average
786,262,8599.229885057472,2244399.0,73,2,Inactive
787,116,18803.513043478262,2162404.0,54,2,Inactive
788,10,13.88888888888889,125.0,8,0,Active
789,5,10.5,42.0,3,0,Active
790,6,34062.8,170314.0,2,0,Active
791,95,24857.425531914894,2336598.0,36,2,Inactive
792,151,16138.846666666666,2420827.0,66,2,Inactive
793,13,76625.41666666667,919505.0,7,1,Average
794,188,12012.336898395723,2246307.0,55,2,Inactive
795,54,16759.20754716981,888238.0,30,0,Active
796,241,10139.966666666667,2433592.0,95,2,Inactive
797,113,21698.98214285714,2430286.0,64,2,Inactive
798,104,18376.81553398058,1892812.0,55,2,Inactive
799,105,19013.375,1977391.0,43,2,Inactive
800,118,17866.982905982906,2090437.0,58,2,Inactive
801,116,16770.75652173913,1928637.0,54,2,Inactive
802,52,31738.92156862745,1618685.0,21,1,Average
803,32,44959.3870967742,1393741.0,22,1,Average
804,71,15099.785714285714,1056985.0,31,1,Average
805,463,5281.980519480519,2440275.0,73,2,Inactive
806,37,14304.444444444445,514960.0,10,0,Active
807,108,21993.07476635514,2353259.0,53,2,Inactive
808,172,12107.678362573099,2070413.0,69,2,Inactive
809,60,31251.93220338983,1843864.0,25,1,Average
810,44,34293.6976744186,1474629.0,23,1,Average
811,123,17820.090163934427,2174051.0,45,2,Inactive
812,8,10.0,70.0,7,0,Active
813,38,60657.56756756757,2244330.0,29,1,Average
814,26,45552.16,1138804.0,15,1,Average
815,141,15580.17857142857,2181225.0,33,2,Inactive
816,20,748.5263157894736,14222.0,9,0,Active
817,40,30976.666666666668,1208090.0,20,1,Average
818,68,17638.119402985074,1181754.0,23,1,Average
819,125,15043.951612903225,1865450.0,69,2,Inactive
820,9,162451.875,1299615.0,8,1,Average
821,51,31401.76,1570088.0,30,1,Average
822,6,4514.6,22573.0,6,0,Active
823,14,105.84615384615384,1376.0,7,0,Active
824,241,10146.629166666668,2435191.0,95,2,Inactive
825,36,32247.257142857143,1128654.0,16,1,Average
826,173,14189.232558139534,2440548.0,69,2,Inactive
827,8,959.8571428571429,6719.0,6,0,Active
828,128,17118.456692913387,2174044.0,62,2,Inactive
829,10,124636.88888888889,1121732.0,7,1,Average
830,7,72902.5,437415.0,5,1,Average
831,75,26785.756756756757,1982146.0,23,1,Average
832,103,21816.58823529412,2225292.0,58,2,Inactive
833,134,14254.533834586466,1895853.0,23,2,Inactive
834,52,13426.176470588236,684735.0,21,0,Active
835,78,13692.883116883117,1054352.0,29,1,Average
836,121,20172.591666666667,2420711.0,39,2,Inactive
837,143,14044.549295774648,1994326.0,50,2,Inactive
838,159,15399.981012658227,2433197.0,46,2,Inactive
839,126,17412.952,2176619.0,46,2,Inactive
840,121,18098.733333333334,2171848.0,54,2,Inactive
841,54,37306.56603773585,1977248.0,43,1,Average
842,162,14609.546583850932,2352137.0,50,2,Inactive
843,125,19540.298387096773,2422997.0,55,2,Inactive
844,60,26298.525423728814,1551613.0,30,1,Average
845,96,19732.2,1874559.0,45,2,Inactive
846,12,31031.909090909092,341351.0,10,0,Active
847,64,37064.65079365079,2335073.0,27,1,Average
848,5,87.0,348.0,3,0,Active
849,39,48258.52631578947,1833824.0,19,1,Average
850,84,28151.385542168675,2336565.0,42,2,Inactive
851,75,32908.37837837838,2435220.0,25,1,Average
852,155,15680.701298701299,2414828.0,50,2,Inactive
853,27,15962.076923076924,415014.0,10,0,Active
854,225,10704.97767857143,2397915.0,74,2,Inactive
855,47,35999.54347826087,1655979.0,24,1,Average
856,10,240228.66666666666,2162058.0,9,1,Average
857,8,13.285714285714286,93.0,5,0,Active
858,63,31748.467741935485,1968405.0,35,1,Average
859,9,11230.25,89842.0,6,0,Active
860,5,32.0,128.0,3,0,Active
861,18,25812.29411764706,438809.0,13,0,Active
862,30,498.3448275862069,14452.0,14,0,Active
863,181,12854.255555555555,2313766.0,65,2,Inactive
864,48,38800.34042553192,1823616.0,24,1,Average
865,14,6807.461538461538,88497.0,8,0,Active
866,68,36316.71641791045,2433220.0,44,2,Inactive
867,125,19604.33870967742,2430938.0,35,2,Inactive
868,159,14773.012658227848,2334136.0,55,2,Inactive
869,8,58.285714285714285,408.0,4,0,Active
870,129,15583.09375,1994636.0,67,2,Inactive
871,103,12453.264705882353,1270233.0,36,2,Inactive
872,35,34711.205882352944,1180181.0,19,1,Average
873,28,3082.740740740741,83234.0,13,0,Active
874,96,21534.505263157895,2045778.0,28,2,Inactive
875,107,12964.669811320755,1374255.0,48,2,Inactive
876,70,32433.492753623188,2237911.0,58,2,Inactive
877,136,14659.85925925926,1979081.0,50,2,Inactive
878,78,30419.051948051947,2342267.0,28,1,Average
879,184,10515.775956284153,1924387.0,74,2,Inactive
880,191,12289.78947368421,2335060.0,66,2,Inactive
881,95,24414.425531914894,2294956.0,34,2,Inactive
882,50,35433.4693877551,1736240.0,31,1,Average
883,8,846.0,5922.0,5,0,Active
884,86,17300.811764705883,1470569.0,43,2,Inactive
885,76,19736.466666666667,1480235.0,35,2,Inactive
886,6,358.6,1793.0,6,0,Active
887,15,98807.78571428571,1383309.0,8,1,Average
888,91,21921.1,1972899.0,49,2,Inactive
889,160,14783.276729559748,2350541.0,58,2,Inactive
890,104,23217.88349514563,2391442.0,45,2,Inactive
891,107,19349.075471698114,2051002.0,42,2,Inactive
892,64,38396.65079365079,2418989.0,23,1,Average
893,9,1368.875,10951.0,5,0,Active
894,5,2245.5,8982.0,4,0,Active
895,47,37623.608695652176,1730686.0,19,1,Average
896,89,23646.909090909092,2080928.0,49,2,Inactive
897,9,8544.375,68355.0,6,0,Active
898,245,8189.75,1998299.0,64,2,Inactive
899,206,10170.717073170732,2084997.0,73,2,Inactive
900,100,19212.929292929293,1902080.0,57,2,Inactive
901,33,6910.15625,221125.0,16,0,Active
902,100,20983.353535353537,2077352.0,44,2,Inactive
903,81,29154.075,2332326.0,44,2,Inactive
904,234,10310.600858369098,2402370.0,87,2,Inactive
905,17,253.0,4048.0,10,0,Active
906,77,27342.763157894737,2078050.0,44,2,Inactive
907,60,13166.71186440678,776836.0,18,0,Active
908,55,25641.37037037037,1384634.0,20,1,Average
909,54,32736.169811320753,1735017.0,29,1,Average
910,124,18868.585365853658,2320836.0,43,2,Inactive
911,25,25419.875,610077.0,16,0,Active
912,57,43425.21428571428,2431812.0,38,1,Average
913,110,7862.100917431193,856969.0,29,2,Inactive
914,8,158.85714285714286,1112.0,6,0,Active
915,22,25087.190476190477,526831.0,10,0,Active
916,115,18052.51754385965,2057987.0,63,2,Inactive
917,73,33650.055555555555,2422804.0,33,1,Average
918,138,16894.58394160584,2314558.0,59,2,Inactive
919,159,13566.487341772152,2143505.0,55,2,Inactive
920,67,32967.01515151515,2175823.0,35,1,Average
921,19,124358.05555555556,2238445.0,11,1,Average
922,140,16787.230215827338,2333425.0,52,2,Inactive
923,6,8.6,43.0,4,0,Active
924,141,16068.07142857143,2249530.0,58,2,Inactive
925,10,352.55555555555554,3173.0,7,0,Active
926,40,16687.74358974359,650822.0,26,0,Active
927,67,32176.590909090908,2123655.0,22,1,Average
928,80,20362.430379746835,1608632.0,29,1,Average
929,193,11318.15625,2173086.0,49,2,Inactive
930,36,64369.77142857143,2252942.0,19,1,Average
931,85,27428.583333333332,2304001.0,42,2,Inactive
932,91,26073.433333333334,2346609.0,47,2,Inactive
933,6,883.6,4418.0,6,0,Active
934,59,24985.810344827587,1449177.0,18,1,Average
935,104,21043.504854368934,2167481.0,41,2,Inactive
936,57,32640.446428571428,1827865.0,27,1,Average
937,160,15256.729559748428,2425820.0,69,2,Inactive
938,13,368.8333333333333,4426.0,9,0,Active
939,13,11383.333333333334,136600.0,8,0,Active
940,44,56619.3023255814,2434630.0,32,1,Average
941,20,8389.736842105263,159405.0,11,0,Active
942,87,15149.476744186046,1302855.0,21,1,Average
943,8,88.85714285714286,622.0,5,0,Active
944,9,228.875,1831.0,5,0,Active
945,8,58184.71428571428,407293.0,7,1,Average
946,31,5651.833333333333,169555.0,11,0,Active
947,80,21844.493670886077,1725715.0,30,1,Average
948,66,22717.707692307693,1476651.0,30,1,Average
949,11,275.4,2754.0,6,0,Active
950,86,27621.788235294116,2347852.0,40,2,Inactive
951,25,79461.375,1907073.0,13,1,Average
952,176,13356.451428571429,2337379.0,62,2,Inactive
953,125,15839.879032258064,1964145.0,57,2,Inactive
954,7,51.833333333333336,311.0,6,0,Active
955,19,365.27777777777777,6575.0,15,0,Active
956,106,23160.457142857143,2431848.0,46,2,Inactive
957,173,14089.610465116279,2423413.0,62,2,Inactive
958,152,12376.28476821192,1868819.0,53,2,Inactive
959,24,6520.521739130435,149972.0,9,0,Active
960,7,893.8333333333334,5363.0,7,0,Active
961,5,642.25,2569.0,5,0,Active
962,98,24980.20618556701,2423080.0,32,2,Inactive
963,21,15792.75,315855.0,13,0,Active
964,164,12734.282208588957,2075688.0,67,2,Inactive
965,332,6292.888217522659,2082946.0,69,2,Inactive
966,47,18979.217391304348,873044.0,20,0,Active
967,59,40285.93103448276,2336584.0,17,1,Average
968,5,1157.5,4630.0,4,0,Active
969,241,10007.3625,2401767.0,82,2,Inactive
970,103,23827.08823529412,2430363.0,33,2,Inactive
971,90,23320.47191011236,2075522.0,33,2,Inactive
972,44,57217.90697674418,2460370.0,21,1,Average
973,8,203.42857142857142,1424.0,4,0,Active
974,17,44137.6875,706203.0,6,1,Average
975,243,9974.723140495867,2413883.0,64,2,Inactive
976,91,19246.78888888889,1732211.0,34,2,Inactive
977,18,10043.058823529413,170732.0,11,0,Active
978,19,770.9444444444445,13877.0,16,0,Active
979,31,45995.03333333333,1379851.0,12,1,Average
980,11,401.4,4014.0,8,0,Active
981,15,24938.35714285714,349137.0,7,0,Active
